GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US48159,48159,ZCTA5 48159,66023,9397
8600000US48160,48160,ZCTA5 48160,68629,4009
8600000US48161,48161,ZCTA5 48161,45266,3619
8600000US48162,48162,ZCTA5 48162,49723,2349
8600000US48164,48164,ZCTA5 48164,85352,8784
8600000US48165,48165,ZCTA5 48165,72595,6207
8600000US48166,48166,ZCTA5 48166,60603,6838
8600000US48167,48167,ZCTA5 48167,81705,4819
8600000US48168,48168,ZCTA5 48168,128583,7314
8600000US48169,48169,ZCTA5 48169,76409,2781
8600000US48170,48170,ZCTA5 48170,77886,2427
8600000US48173,48173,ZCTA5 48173,69358,5407
8600000US48174,48174,ZCTA5 48174,45895,2914
8600000US48176,48176,ZCTA5 48176,96238,8931
8600000US48177,48177,ZCTA5 48177,-,**
8600000US48178,48178,ZCTA5 48178,81729,5198
8600000US48179,48179,ZCTA5 48179,72011,7962
8600000US48180,48180,ZCTA5 48180,41897,1523
8600000US48182,48182,ZCTA5 48182,65935,2923
8600000US48183,48183,ZCTA5 48183,59030,3048
8600000US48184,48184,ZCTA5 48184,40973,2515
8600000US48185,48185,ZCTA5 48185,43924,1878
8600000US48186,48186,ZCTA5 48186,46181,2091
8600000US48187,48187,ZCTA5 48187,80897,2487
8600000US48188,48188,ZCTA5 48188,91472,3799
8600000US48189,48189,ZCTA5 48189,57285,5355
8600000US48190,48190,ZCTA5 48190,-,**
8600000US48191,48191,ZCTA5 48191,68155,4037
8600000US48192,48192,ZCTA5 48192,52020,2784
8600000US48193,48193,ZCTA5 48193,55255,4105
8600000US48195,48195,ZCTA5 48195,51138,1452
8600000US48197,48197,ZCTA5 48197,51154,1602
8600000US48198,48198,ZCTA5 48198,40961,2136
8600000US48201,48201,ZCTA5 48201,13964,1084
8600000US48202,48202,ZCTA5 48202,21506,2990
8600000US48203,48203,ZCTA5 48203,21181,1300
8600000US48204,48204,ZCTA5 48204,22264,1548
8600000US48205,48205,ZCTA5 48205,30387,1420
8600000US48206,48206,ZCTA5 48206,22375,2561
8600000US48207,48207,ZCTA5 48207,25033,1895
8600000US48208,48208,ZCTA5 48208,18560,1926
8600000US48209,48209,ZCTA5 48209,25987,2516
8600000US48210,48210,ZCTA5 48210,26659,1457
8600000US48211,48211,ZCTA5 48211,20257,3461
8600000US48212,48212,ZCTA5 48212,24024,1631
8600000US48213,48213,ZCTA5 48213,21372,1429
8600000US48214,48214,ZCTA5 48214,24694,2191
8600000US48215,48215,ZCTA5 48215,20891,2030
8600000US48216,48216,ZCTA5 48216,23160,2218
8600000US48217,48217,ZCTA5 48217,24103,3457
8600000US48218,48218,ZCTA5 48218,27463,3372
8600000US48219,48219,ZCTA5 48219,31917,2086
8600000US48220,48220,ZCTA5 48220,51596,3071
8600000US48221,48221,ZCTA5 48221,36539,2152
8600000US48223,48223,ZCTA5 48223,32346,2245
8600000US48224,48224,ZCTA5 48224,30041,1893
8600000US48225,48225,ZCTA5 48225,48045,4107
8600000US48226,48226,ZCTA5 48226,40850,5266
8600000US48227,48227,ZCTA5 48227,27643,2581
8600000US48228,48228,ZCTA5 48228,23727,1662
8600000US48229,48229,ZCTA5 48229,25951,5805
8600000US48230,48230,ZCTA5 48230,97011,8067
8600000US48233,48233,ZCTA5 48233,-,**
8600000US48234,48234,ZCTA5 48234,24770,1808
8600000US48235,48235,ZCTA5 48235,28504,2360
8600000US48236,48236,ZCTA5 48236,98693,4302
8600000US48237,48237,ZCTA5 48237,49811,2987
8600000US48238,48238,ZCTA5 48238,22628,1634
8600000US48239,48239,ZCTA5 48239,49739,2206
8600000US48240,48240,ZCTA5 48240,48679,4263
8600000US48242,48242,ZCTA5 48242,-,**
8600000US48243,48243,ZCTA5 48243,-,**
8600000US48301,48301,ZCTA5 48301,130699,9184
8600000US48302,48302,ZCTA5 48302,129858,8317
8600000US48304,48304,ZCTA5 48304,110135,5401
8600000US48306,48306,ZCTA5 48306,129414,6218
8600000US48307,48307,ZCTA5 48307,70548,2398
8600000US48309,48309,ZCTA5 48309,88810,3435
8600000US48310,48310,ZCTA5 48310,56324,2840
8600000US48312,48312,ZCTA5 48312,57595,3528
8600000US48313,48313,ZCTA5 48313,64135,2109
8600000US48314,48314,ZCTA5 48314,62377,4591
8600000US48315,48315,ZCTA5 48315,70936,3812
8600000US48316,48316,ZCTA5 48316,73886,3029
8600000US48317,48317,ZCTA5 48317,56180,3513
8600000US48320,48320,ZCTA5 48320,50237,6867
8600000US48322,48322,ZCTA5 48322,83557,4152
8600000US48323,48323,ZCTA5 48323,110757,7741
8600000US48324,48324,ZCTA5 48324,103781,6790
8600000US48326,48326,ZCTA5 48326,54482,3378
8600000US48327,48327,ZCTA5 48327,52471,3323
8600000US48328,48328,ZCTA5 48328,48271,2083
8600000US48329,48329,ZCTA5 48329,70553,5329
8600000US48331,48331,ZCTA5 48331,95233,5924
8600000US48334,48334,ZCTA5 48334,68584,5407
8600000US48335,48335,ZCTA5 48335,66058,4692
8600000US48336,48336,ZCTA5 48336,55660,4906
8600000US48340,48340,ZCTA5 48340,31716,2640
8600000US48341,48341,ZCTA5 48341,35912,3058
8600000US48342,48342,ZCTA5 48342,23241,3887
8600000US48346,48346,ZCTA5 48346,72326,5239
8600000US48348,48348,ZCTA5 48348,102398,4726
8600000US48350,48350,ZCTA5 48350,72344,11471
8600000US48353,48353,ZCTA5 48353,80437,5041
8600000US48356,48356,ZCTA5 48356,69750,8221
8600000US48357,48357,ZCTA5 48357,77172,4838
8600000US48359,48359,ZCTA5 48359,76961,5285
8600000US48360,48360,ZCTA5 48360,100120,6132
8600000US48362,48362,ZCTA5 48362,81395,3686
8600000US48363,48363,ZCTA5 48363,106875,18253
8600000US48367,48367,ZCTA5 48367,77616,10068
8600000US48370,48370,ZCTA5 48370,108990,32007
8600000US48371,48371,ZCTA5 48371,74205,4666
8600000US48374,48374,ZCTA5 48374,134283,13187
8600000US48375,48375,ZCTA5 48375,86974,8339
8600000US48377,48377,ZCTA5 48377,60081,5233
8600000US48380,48380,ZCTA5 48380,89676,11211
8600000US48381,48381,ZCTA5 48381,75304,10069
8600000US48382,48382,ZCTA5 48382,99013,5087
8600000US48383,48383,ZCTA5 48383,74939,6149
8600000US48386,48386,ZCTA5 48386,75351,7553
8600000US48390,48390,ZCTA5 48390,70079,2984
8600000US48393,48393,ZCTA5 48393,47480,3038
8600000US48397,48397,ZCTA5 48397,-,**
8600000US48401,48401,ZCTA5 48401,42167,9687
8600000US48411,48411,ZCTA5 48411,-,**
8600000US48412,48412,ZCTA5 48412,59167,10406
8600000US48413,48413,ZCTA5 48413,43738,2730
8600000US48414,48414,ZCTA5 48414,51989,5018
8600000US48415,48415,ZCTA5 48415,55478,3643
8600000US48416,48416,ZCTA5 48416,47797,2790
8600000US48417,48417,ZCTA5 48417,52727,7056
8600000US48418,48418,ZCTA5 48418,62361,5046
8600000US48419,48419,ZCTA5 48419,40066,5081
8600000US48420,48420,ZCTA5 48420,50308,1721
8600000US48421,48421,ZCTA5 48421,56384,6371
8600000US48422,48422,ZCTA5 48422,40604,4920
8600000US48423,48423,ZCTA5 48423,49506,1700
8600000US48426,48426,ZCTA5 48426,44205,3978
8600000US48427,48427,ZCTA5 48427,41755,2603
8600000US48428,48428,ZCTA5 48428,63705,9056
8600000US48429,48429,ZCTA5 48429,44922,6165
8600000US48430,48430,ZCTA5 48430,67314,2608
8600000US48432,48432,ZCTA5 48432,46667,4739
8600000US48433,48433,ZCTA5 48433,57506,4551
8600000US48434,48434,ZCTA5 48434,41667,5314
8600000US48435,48435,ZCTA5 48435,44961,5544
8600000US48436,48436,ZCTA5 48436,64839,8153
8600000US48437,48437,ZCTA5 48437,61193,21728
8600000US48438,48438,ZCTA5 48438,83879,8636
8600000US48439,48439,ZCTA5 48439,63252,3162
8600000US48440,48440,ZCTA5 48440,66198,12354
8600000US48441,48441,ZCTA5 48441,40360,2611
8600000US48442,48442,ZCTA5 48442,66240,2374
8600000US48444,48444,ZCTA5 48444,47903,2818
8600000US48445,48445,ZCTA5 48445,36600,6051
8600000US48446,48446,ZCTA5 48446,51149,1303
8600000US48449,48449,ZCTA5 48449,47102,4027
8600000US48450,48450,ZCTA5 48450,43542,3309
8600000US48451,48451,ZCTA5 48451,71920,4637
8600000US48453,48453,ZCTA5 48453,40000,2563
8600000US48454,48454,ZCTA5 48454,48750,5529
8600000US48455,48455,ZCTA5 48455,68778,5061
8600000US48456,48456,ZCTA5 48456,51042,3919
8600000US48457,48457,ZCTA5 48457,46496,5173
8600000US48458,48458,ZCTA5 48458,32990,1800
8600000US48460,48460,ZCTA5 48460,60900,5292
8600000US48461,48461,ZCTA5 48461,52226,3939
8600000US48462,48462,ZCTA5 48462,82444,4129
8600000US48463,48463,ZCTA5 48463,49952,5590
8600000US48464,48464,ZCTA5 48464,55227,7115
8600000US48465,48465,ZCTA5 48465,45481,6405
8600000US48466,48466,ZCTA5 48466,48667,5735
8600000US48467,48467,ZCTA5 48467,44714,4272
8600000US48468,48468,ZCTA5 48468,37284,2374
8600000US48469,48469,ZCTA5 48469,42792,3431
8600000US48470,48470,ZCTA5 48470,46944,7975
8600000US48471,48471,ZCTA5 48471,37875,2266
8600000US48472,48472,ZCTA5 48472,50391,6253
8600000US48473,48473,ZCTA5 48473,57605,2410
8600000US48475,48475,ZCTA5 48475,45917,6545
8600000US48476,48476,ZCTA5 48476,50234,12765
8600000US48502,48502,ZCTA5 48502,30000,8367
8600000US48503,48503,ZCTA5 48503,25321,2097
8600000US48504,48504,ZCTA5 48504,28794,2436
8600000US48505,48505,ZCTA5 48505,22261,2061
8600000US48506,48506,ZCTA5 48506,35820,1856
8600000US48507,48507,ZCTA5 48507,34675,2449
8600000US48509,48509,ZCTA5 48509,51841,4368
8600000US48519,48519,ZCTA5 48519,45494,4642
8600000US48529,48529,ZCTA5 48529,29418,3245
8600000US48532,48532,ZCTA5 48532,41010,2210
8600000US48551,48551,ZCTA5 48551,-,**
8600000US48553,48553,ZCTA5 48553,-,**
8600000US48554,48554,ZCTA5 48554,-,**
8600000US48601,48601,ZCTA5 48601,27109,1790
8600000US48602,48602,ZCTA5 48602,35034,1767
8600000US48603,48603,ZCTA5 48603,51213,2112
8600000US48604,48604,ZCTA5 48604,39940,5664
8600000US48607,48607,ZCTA5 48607,20710,3654
8600000US48609,48609,ZCTA5 48609,56542,3642
8600000US48610,48610,ZCTA5 48610,39360,3229
8600000US48611,48611,ZCTA5 48611,64545,7238
8600000US48612,48612,ZCTA5 48612,37901,2397
8600000US48613,48613,ZCTA5 48613,38698,4806
8600000US48614,48614,ZCTA5 48614,45750,6186
8600000US48615,48615,ZCTA5 48615,43542,4755
8600000US48616,48616,ZCTA5 48616,45018,3548
8600000US48617,48617,ZCTA5 48617,44831,3172
8600000US48618,48618,ZCTA5 48618,40578,3171
8600000US48619,48619,ZCTA5 48619,39028,8831
8600000US48621,48621,ZCTA5 48621,37000,11539
8600000US48622,48622,ZCTA5 48622,41469,5268
8600000US48623,48623,ZCTA5 48623,70833,4087
8600000US48624,48624,ZCTA5 48624,39028,1840
8600000US48625,48625,ZCTA5 48625,30039,1259
8600000US48626,48626,ZCTA5 48626,58468,4046
8600000US48627,48627,ZCTA5 48627,63021,19400
8600000US48628,48628,ZCTA5 48628,48125,9720
8600000US48629,48629,ZCTA5 48629,34513,2516
8600000US48630,48630,ZCTA5 48630,-,**
8600000US48631,48631,ZCTA5 48631,49933,3631
8600000US48632,48632,ZCTA5 48632,36939,2772
8600000US48633,48633,ZCTA5 48633,36354,23239
8600000US48634,48634,ZCTA5 48634,56120,5467
8600000US48635,48635,ZCTA5 48635,38516,3798
8600000US48636,48636,ZCTA5 48636,31181,12737
8600000US48637,48637,ZCTA5 48637,53074,6856
8600000US48638,48638,ZCTA5 48638,45489,2736
8600000US48640,48640,ZCTA5 48640,57522,3453
8600000US48642,48642,ZCTA5 48642,58947,3824
8600000US48647,48647,ZCTA5 48647,35440,3047
8600000US48649,48649,ZCTA5 48649,56083,7915
8600000US48650,48650,ZCTA5 48650,45645,2829
8600000US48651,48651,ZCTA5 48651,34116,3630
8600000US48652,48652,ZCTA5 48652,56838,6108
8600000US48653,48653,ZCTA5 48653,40413,2467
8600000US48654,48654,ZCTA5 48654,32928,3706
8600000US48655,48655,ZCTA5 48655,51028,2950
8600000US48656,48656,ZCTA5 48656,29860,3028
8600000US48657,48657,ZCTA5 48657,54805,3586
8600000US48658,48658,ZCTA5 48658,39851,3205
8600000US48659,48659,ZCTA5 48659,39297,3780
8600000US48661,48661,ZCTA5 48661,41316,1857
8600000US48662,48662,ZCTA5 48662,57143,9995
8600000US48667,48667,ZCTA5 48667,-,**
8600000US48701,48701,ZCTA5 48701,39844,3297
8600000US48703,48703,ZCTA5 48703,38333,2537
8600000US48705,48705,ZCTA5 48705,31685,4080
8600000US48706,48706,ZCTA5 48706,45531,1989
8600000US48708,48708,ZCTA5 48708,37378,2058
8600000US48710,48710,ZCTA5 48710,-,**
8600000US48720,48720,ZCTA5 48720,40729,7224
8600000US48721,48721,ZCTA5 48721,44250,2428
8600000US48722,48722,ZCTA5 48722,50827,4239
8600000US48723,48723,ZCTA5 48723,42852,2125
8600000US48724,48724,ZCTA5 48724,35000,27081
8600000US48725,48725,ZCTA5 48725,34444,3808
8600000US48726,48726,ZCTA5 48726,47109,2593
8600000US48727,48727,ZCTA5 48727,39886,4765
8600000US48728,48728,ZCTA5 48728,35375,3566
8600000US48729,48729,ZCTA5 48729,43482,4602
8600000US48730,48730,ZCTA5 48730,41142,2887
8600000US48731,48731,ZCTA5 48731,38558,2400
8600000US48732,48732,ZCTA5 48732,47234,5986
8600000US48733,48733,ZCTA5 48733,42601,1560
8600000US48734,48734,ZCTA5 48734,55812,3958
8600000US48735,48735,ZCTA5 48735,43750,4583
8600000US48737,48737,ZCTA5 48737,35368,3233
8600000US48738,48738,ZCTA5 48738,42870,7259
8600000US48739,48739,ZCTA5 48739,36678,2701
8600000US48740,48740,ZCTA5 48740,37350,3697
8600000US48741,48741,ZCTA5 48741,42159,7348
8600000US48742,48742,ZCTA5 48742,41823,5025
8600000US48743,48743,ZCTA5 48743,31250,19086
8600000US48744,48744,ZCTA5 48744,44269,4353
8600000US48745,48745,ZCTA5 48745,38000,4937
8600000US48746,48746,ZCTA5 48746,51134,5473
8600000US48747,48747,ZCTA5 48747,62708,10503
8600000US48748,48748,ZCTA5 48748,36865,2121
8600000US48749,48749,ZCTA5 48749,35682,5545
8600000US48750,48750,ZCTA5 48750,37905,2799
8600000US48754,48754,ZCTA5 48754,48750,7079
8600000US48755,48755,ZCTA5 48755,46178,2210
8600000US48756,48756,ZCTA5 48756,30313,3779
8600000US48757,48757,ZCTA5 48757,50393,6401
8600000US48759,48759,ZCTA5 48759,50169,4263
8600000US48760,48760,ZCTA5 48760,41979,4351
8600000US48761,48761,ZCTA5 48761,29196,6367
8600000US48762,48762,ZCTA5 48762,44500,14209
8600000US48763,48763,ZCTA5 48763,44841,2952
8600000US48765,48765,ZCTA5 48765,35735,6808
8600000US48766,48766,ZCTA5 48766,38674,3509
8600000US48767,48767,ZCTA5 48767,56779,5662
8600000US48768,48768,ZCTA5 48768,42660,3769
8600000US48770,48770,ZCTA5 48770,36481,3929
8600000US48801,48801,ZCTA5 48801,37628,3215
8600000US48806,48806,ZCTA5 48806,49327,5641
8600000US48807,48807,ZCTA5 48807,44821,8047
8600000US48808,48808,ZCTA5 48808,67982,8330
8600000US48809,48809,ZCTA5 48809,45327,3640
8600000US48811,48811,ZCTA5 48811,43100,4860
8600000US48813,48813,ZCTA5 48813,55441,2358
8600000US48815,48815,ZCTA5 48815,54300,4376
8600000US48816,48816,ZCTA5 48816,-,**
8600000US48817,48817,ZCTA5 48817,44125,6550
8600000US48818,48818,ZCTA5 48818,38403,6510
8600000US48819,48819,ZCTA5 48819,58306,6593
8600000US48820,48820,ZCTA5 48820,81438,4740
8600000US48821,48821,ZCTA5 48821,61982,3014
8600000US48822,48822,ZCTA5 48822,77076,5832
8600000US48823,48823,ZCTA5 48823,40772,2524
8600000US48825,48825,ZCTA5 48825,-,**
8600000US48827,48827,ZCTA5 48827,60495,3518
8600000US48829,48829,ZCTA5 48829,35833,5446
8600000US48831,48831,ZCTA5 48831,44181,4099
8600000US48832,48832,ZCTA5 48832,49514,8269
8600000US48834,48834,ZCTA5 48834,47174,5463
8600000US48835,48835,ZCTA5 48835,71912,9196
8600000US48836,48836,ZCTA5 48836,65018,5583
8600000US48837,48837,ZCTA5 48837,63167,4498
8600000US48838,48838,ZCTA5 48838,45034,3016
8600000US48840,48840,ZCTA5 48840,57199,2838
8600000US48841,48841,ZCTA5 48841,48125,5761
8600000US48842,48842,ZCTA5 48842,56414,3366
8600000US48843,48843,ZCTA5 48843,71067,2772
8600000US48845,48845,ZCTA5 48845,42500,9905
8600000US48846,48846,ZCTA5 48846,41260,4597
8600000US48847,48847,ZCTA5 48847,44960,4918
8600000US48848,48848,ZCTA5 48848,61656,4645
8600000US48849,48849,ZCTA5 48849,51171,6296
8600000US48850,48850,ZCTA5 48850,40714,3735
8600000US48851,48851,ZCTA5 48851,54957,7953
8600000US48852,48852,ZCTA5 48852,31000,8713
8600000US48853,48853,ZCTA5 48853,49539,4260
8600000US48854,48854,ZCTA5 48854,63377,2860
8600000US48855,48855,ZCTA5 48855,75864,3545
8600000US48856,48856,ZCTA5 48856,41167,10477
8600000US48857,48857,ZCTA5 48857,65581,3489
8600000US48858,48858,ZCTA5 48858,35988,1254
8600000US48860,48860,ZCTA5 48860,43942,6565
8600000US48861,48861,ZCTA5 48861,56500,7204
8600000US48864,48864,ZCTA5 48864,82124,6444
8600000US48865,48865,ZCTA5 48865,36372,4525
8600000US48866,48866,ZCTA5 48866,53609,3193
8600000US48867,48867,ZCTA5 48867,41943,2690
8600000US48870,48870,ZCTA5 48870,40536,13829
8600000US48871,48871,ZCTA5 48871,62321,6791
8600000US48872,48872,ZCTA5 48872,56477,6244
8600000US48873,48873,ZCTA5 48873,62159,9433
8600000US48874,48874,ZCTA5 48874,49375,38221
8600000US48875,48875,ZCTA5 48875,67169,4974
8600000US48876,48876,ZCTA5 48876,59520,3100
8600000US48877,48877,ZCTA5 48877,42195,6733
8600000US48878,48878,ZCTA5 48878,52632,8351
8600000US48879,48879,ZCTA5 48879,54217,2066
8600000US48880,48880,ZCTA5 48880,42122,2948
8600000US48881,48881,ZCTA5 48881,54135,9667
8600000US48883,48883,ZCTA5 48883,51047,2461
8600000US48884,48884,ZCTA5 48884,41045,3595
8600000US48885,48885,ZCTA5 48885,47500,12383
8600000US48886,48886,ZCTA5 48886,41143,5922
8600000US48888,48888,ZCTA5 48888,44213,2544
8600000US48889,48889,ZCTA5 48889,42768,5302
8600000US48890,48890,ZCTA5 48890,53250,7270
8600000US48891,48891,ZCTA5 48891,45046,5935
8600000US48892,48892,ZCTA5 48892,60045,9945
8600000US48893,48893,ZCTA5 48893,51435,4936
8600000US48894,48894,ZCTA5 48894,66094,10607
8600000US48895,48895,ZCTA5 48895,78750,5688
8600000US48896,48896,ZCTA5 48896,27404,6899
8600000US48897,48897,ZCTA5 48897,51842,14609
8600000US48906,48906,ZCTA5 48906,40468,2345
8600000US48910,48910,ZCTA5 48910,37824,1744
8600000US48911,48911,ZCTA5 48911,39522,2002
8600000US48912,48912,ZCTA5 48912,39141,3094
8600000US48915,48915,ZCTA5 48915,37888,5848
8600000US48917,48917,ZCTA5 48917,53439,2464
8600000US48921,48921,ZCTA5 48921,-,**
8600000US48933,48933,ZCTA5 48933,20061,8077
8600000US49001,49001,ZCTA5 49001,35821,1976
8600000US49002,49002,ZCTA5 49002,48611,4080
8600000US49004,49004,ZCTA5 49004,53692,3292
8600000US49006,49006,ZCTA5 49006,35810,3253
8600000US49007,49007,ZCTA5 49007,28181,4563
8600000US49008,49008,ZCTA5 49008,50728,2448
8600000US49009,49009,ZCTA5 49009,54947,3359
8600000US49010,49010,ZCTA5 49010,52005,3744
8600000US49011,49011,ZCTA5 49011,49931,4761
8600000US49012,49012,ZCTA5 49012,58125,9292
8600000US49013,49013,ZCTA5 49013,39894,4570
8600000US49014,49014,ZCTA5 49014,49178,4382
8600000US49015,49015,ZCTA5 49015,49813,2735
8600000US49017,49017,ZCTA5 49017,44439,3656
8600000US49021,49021,ZCTA5 49021,49599,1929
8600000US49022,49022,ZCTA5 49022,29569,1607
8600000US49024,49024,ZCTA5 49024,64737,4047
8600000US49026,49026,ZCTA5 49026,47500,9981
8600000US49027,49027,ZCTA5 49027,26071,12410
8600000US49028,49028,ZCTA5 49028,47018,2583
8600000US49029,49029,ZCTA5 49029,50556,7674
8600000US49030,49030,ZCTA5 49030,49250,6318
8600000US49031,49031,ZCTA5 49031,44769,4555
8600000US49032,49032,ZCTA5 49032,50361,5750
8600000US49033,49033,ZCTA5 49033,70223,21444
8600000US49034,49034,ZCTA5 49034,69950,7586
8600000US49036,49036,ZCTA5 49036,46277,3045
8600000US49037,49037,ZCTA5 49037,31403,1238
8600000US49038,49038,ZCTA5 49038,50948,2975
8600000US49040,49040,ZCTA5 49040,42432,3740
8600000US49042,49042,ZCTA5 49042,44549,4227
8600000US49043,49043,ZCTA5 49043,23682,5984
8600000US49045,49045,ZCTA5 49045,39018,8780
8600000US49046,49046,ZCTA5 49046,52449,6808
8600000US49047,49047,ZCTA5 49047,40382,2655
8600000US49048,49048,ZCTA5 49048,41767,2236
8600000US49050,49050,ZCTA5 49050,54041,8423
8600000US49051,49051,ZCTA5 49051,66190,11373
8600000US49052,49052,ZCTA5 49052,55288,13342
8600000US49053,49053,ZCTA5 49053,53885,6960
8600000US49055,49055,ZCTA5 49055,51860,3895
8600000US49056,49056,ZCTA5 49056,38056,3692
8600000US49057,49057,ZCTA5 49057,42739,4093
8600000US49058,49058,ZCTA5 49058,53643,3962
8600000US49060,49060,ZCTA5 49060,60469,9788
8600000US49061,49061,ZCTA5 49061,53500,16024
8600000US49064,49064,ZCTA5 49064,48363,5689
8600000US49065,49065,ZCTA5 49065,48208,5148
8600000US49066,49066,ZCTA5 49066,48250,9503
8600000US49067,49067,ZCTA5 49067,51577,4793
8600000US49068,49068,ZCTA5 49068,53263,4018
8600000US49070,49070,ZCTA5 49070,51140,5164
8600000US49071,49071,ZCTA5 49071,71102,3916
8600000US49072,49072,ZCTA5 49072,51532,2421
8600000US49073,49073,ZCTA5 49073,44788,9607
8600000US49074,49074,ZCTA5 49074,18967,4041
8600000US49075,49075,ZCTA5 49075,34531,24196
8600000US49076,49076,ZCTA5 49076,53929,3473
8600000US49078,49078,ZCTA5 49078,51054,3254
8600000US49079,49079,ZCTA5 49079,55747,6061
8600000US49080,49080,ZCTA5 49080,56757,1675
8600000US49082,49082,ZCTA5 49082,47736,4000
8600000US49083,49083,ZCTA5 49083,80964,5272
8600000US49084,49084,ZCTA5 49084,-,**
8600000US49085,49085,ZCTA5 49085,66802,3419
8600000US49087,49087,ZCTA5 49087,72589,6589
8600000US49088,49088,ZCTA5 49088,71481,8777
8600000US49089,49089,ZCTA5 49089,47132,8001
8600000US49090,49090,ZCTA5 49090,43002,4578
8600000US49091,49091,ZCTA5 49091,41106,2108
8600000US49092,49092,ZCTA5 49092,41855,2311
8600000US49093,49093,ZCTA5 49093,48305,2385
8600000US49094,49094,ZCTA5 49094,48704,3941
8600000US49095,49095,ZCTA5 49095,60000,13311
8600000US49096,49096,ZCTA5 49096,52475,2871
8600000US49097,49097,ZCTA5 49097,61199,3664
8600000US49098,49098,ZCTA5 49098,47469,11436
8600000US49099,49099,ZCTA5 49099,45288,3290
8600000US49101,49101,ZCTA5 49101,52619,3673
8600000US49102,49102,ZCTA5 49102,62500,16846
8600000US49103,49103,ZCTA5 49103,44538,8013
8600000US49104,49104,ZCTA5 49104,-,**
8600000US49106,49106,ZCTA5 49106,54933,12384
8600000US49107,49107,ZCTA5 49107,47608,5948
8600000US49111,49111,ZCTA5 49111,46477,6503
8600000US49112,49112,ZCTA5 49112,53011,4005
8600000US49113,49113,ZCTA5 49113,51027,4746
8600000US49115,49115,ZCTA5 49115,-,**
8600000US49116,49116,ZCTA5 49116,65294,18430
8600000US49117,49117,ZCTA5 49117,54274,6164
8600000US49119,49119,ZCTA5 49119,-,**
8600000US49120,49120,ZCTA5 49120,42974,2000
8600000US49125,49125,ZCTA5 49125,46433,5540
8600000US49126,49126,ZCTA5 49126,49074,5216
8600000US49127,49127,ZCTA5 49127,65969,6538
8600000US49128,49128,ZCTA5 49128,49200,5578
8600000US49129,49129,ZCTA5 49129,68654,16615
8600000US49130,49130,ZCTA5 49130,50850,11876
8600000US49201,49201,ZCTA5 49201,50441,2318
8600000US49202,49202,ZCTA5 49202,33540,1676
8600000US49203,49203,ZCTA5 49203,41105,2039
8600000US49220,49220,ZCTA5 49220,45000,4989
8600000US49221,49221,ZCTA5 49221,42300,2509
8600000US49224,49224,ZCTA5 49224,34515,2512
8600000US49227,49227,ZCTA5 49227,41827,7910
8600000US49228,49228,ZCTA5 49228,55000,6409
8600000US49229,49229,ZCTA5 49229,69840,3745
8600000US49230,49230,ZCTA5 49230,59369,4703
8600000US49232,49232,ZCTA5 49232,46510,4094
8600000US49233,49233,ZCTA5 49233,50250,9527
8600000US49234,49234,ZCTA5 49234,62813,17770
8600000US49235,49235,ZCTA5 49235,46300,9611
8600000US49236,49236,ZCTA5 49236,60081,7235
8600000US49237,49237,ZCTA5 49237,55815,3564
8600000US49238,49238,ZCTA5 49238,55682,10069
8600000US49240,49240,ZCTA5 49240,70615,9426
8600000US49241,49241,ZCTA5 49241,50083,5406
8600000US49242,49242,ZCTA5 49242,40881,2219
8600000US49245,49245,ZCTA5 49245,44831,3596
8600000US49246,49246,ZCTA5 49246,70446,10100
8600000US49247,49247,ZCTA5 49247,46205,3147
8600000US49248,49248,ZCTA5 49248,37273,17463
8600000US49249,49249,ZCTA5 49249,53750,6738
8600000US49250,49250,ZCTA5 49250,46916,2501
8600000US49251,49251,ZCTA5 49251,60394,2147
8600000US49252,49252,ZCTA5 49252,38446,3847
8600000US49253,49253,ZCTA5 49253,46849,11384
8600000US49254,49254,ZCTA5 49254,52614,11871
8600000US49255,49255,ZCTA5 49255,38036,8217
8600000US49256,49256,ZCTA5 49256,44608,2576
8600000US49259,49259,ZCTA5 49259,55417,13074
8600000US49261,49261,ZCTA5 49261,62143,14976
8600000US49262,49262,ZCTA5 49262,42868,4715
8600000US49263,49263,ZCTA5 49263,-,**
8600000US49264,49264,ZCTA5 49264,61417,12647
8600000US49265,49265,ZCTA5 49265,62313,6223
8600000US49266,49266,ZCTA5 49266,52063,4893
8600000US49267,49267,ZCTA5 49267,59359,6560
8600000US49268,49268,ZCTA5 49268,45096,5458
8600000US49269,49269,ZCTA5 49269,51930,5268
8600000US49270,49270,ZCTA5 49270,68818,5134
8600000US49271,49271,ZCTA5 49271,39293,5278
8600000US49272,49272,ZCTA5 49272,59329,11372
8600000US49274,49274,ZCTA5 49274,40313,4821
8600000US49276,49276,ZCTA5 49276,46157,7099
8600000US49277,49277,ZCTA5 49277,51789,5647
8600000US49279,49279,ZCTA5 49279,41667,12160
8600000US49282,49282,ZCTA5 49282,24500,4175
8600000US49283,49283,ZCTA5 49283,62348,16575
8600000US49284,49284,ZCTA5 49284,49946,7382
8600000US49285,49285,ZCTA5 49285,56156,6409
8600000US49286,49286,ZCTA5 49286,56960,3674
8600000US49287,49287,ZCTA5 49287,64356,5779
8600000US49288,49288,ZCTA5 49288,37031,5721
8600000US49289,49289,ZCTA5 49289,65417,56752
