zipcode,median_income
ZCTA5 04210,46976
ZCTA5 04216,41250
ZCTA5 04217,50208
ZCTA5 04219,45769
ZCTA5 04220,41065
ZCTA5 04221,53750
ZCTA5 04222,71118
ZCTA5 04224,36136
ZCTA5 04226,49000
ZCTA5 04227,36319
ZCTA5 04228,0
ZCTA5 04231,42500
ZCTA5 04234,29417
ZCTA5 04236,63889
ZCTA5 04237,70313
ZCTA5 04238,52292
ZCTA5 04239,56804
ZCTA5 04240,38199
ZCTA5 04250,51786
ZCTA5 04252,56081
ZCTA5 04253,51250
ZCTA5 04254,32837
ZCTA5 04255,63333
ZCTA5 04256,52444
ZCTA5 04257,39408
ZCTA5 04258,64375
ZCTA5 04259,63448
ZCTA5 04260,62169
ZCTA5 04261,45625
ZCTA5 04263,52969
ZCTA5 04265,60625
ZCTA5 04267,82917
ZCTA5 04268,37691
ZCTA5 04270,46875
ZCTA5 04271,0
ZCTA5 04274,62022
ZCTA5 04275,48333
ZCTA5 04276,29209
ZCTA5 04280,64188
ZCTA5 04281,35107
ZCTA5 04282,58408
ZCTA5 04284,62679
ZCTA5 04285,45938
ZCTA5 04286,87386
ZCTA5 04287,50325
ZCTA5 04289,41042
ZCTA5 04290,48846
ZCTA5 04292,44453
ZCTA5 04294,42206
ZCTA5 04330,45540
ZCTA5 04342,62788
ZCTA5 04343,0
ZCTA5 04344,33316
ZCTA5 04345,54162
ZCTA5 04346,45670
ZCTA5 04347,53789
ZCTA5 04348,53981
ZCTA5 04349,58100
ZCTA5 04350,60417
ZCTA5 04351,66161
ZCTA5 04352,60655
ZCTA5 04353,47457
ZCTA5 04354,48529
ZCTA5 04355,72768
ZCTA5 04357,52344
ZCTA5 04358,52205
ZCTA5 04359,0
ZCTA5 04360,48750
ZCTA5 04363,49536
ZCTA5 04364,64848
ZCTA5 04401,42351
ZCTA5 04406,43125
ZCTA5 04408,49750
ZCTA5 04410,40100
ZCTA5 04411,50438
ZCTA5 04412,56128
ZCTA5 04413,43958
ZCTA5 04414,32159
ZCTA5 04415,36786
ZCTA5 04416,37031
ZCTA5 04417,41500
ZCTA5 04418,43542
ZCTA5 04419,60159
ZCTA5 04421,49643
ZCTA5 04422,52667
ZCTA5 04424,30809
ZCTA5 04426,43250
ZCTA5 04427,51818
ZCTA5 04428,53468
ZCTA5 04429,52337
ZCTA5 04430,37837
ZCTA5 04431,44833
ZCTA5 04434,46750
ZCTA5 04435,47273
ZCTA5 04438,40643
ZCTA5 04441,45034
ZCTA5 04442,0
ZCTA5 04443,33935
ZCTA5 04444,76379
ZCTA5 04448,37440
ZCTA5 04449,50847
ZCTA5 04450,43313
ZCTA5 04451,25625
ZCTA5 04453,38333
ZCTA5 04454,0
ZCTA5 04455,46667
ZCTA5 04456,53475
ZCTA5 04457,39714
ZCTA5 04459,32353
ZCTA5 04460,49688
ZCTA5 04461,50032
ZCTA5 04462,32380
ZCTA5 04463,29513
ZCTA5 04464,35114
ZCTA5 04468,36507
ZCTA5 04469,0
ZCTA5 04471,37500
ZCTA5 04472,56028
ZCTA5 04473,43547
ZCTA5 04474,54867
ZCTA5 04475,35625
ZCTA5 04476,47174
ZCTA5 04478,37115
ZCTA5 04479,33698
ZCTA5 04481,41250
ZCTA5 04485,53750
ZCTA5 04487,30096
ZCTA5 04488,51528
ZCTA5 04489,55526
ZCTA5 04490,39688
ZCTA5 04491,34167
ZCTA5 04492,41250
ZCTA5 04493,45096
ZCTA5 04495,37150
ZCTA5 04496,58179
ZCTA5 04497,30208
ZCTA5 04530,47212
ZCTA5 04535,60139
ZCTA5 04537,60000
ZCTA5 04538,43977
ZCTA5 04539,56086
ZCTA5 04541,0
ZCTA5 04543,49375
ZCTA5 04544,63654
ZCTA5 04547,53409
ZCTA5 04548,59250
ZCTA5 04551,57250
ZCTA5 04553,63846
ZCTA5 04554,45074
ZCTA5 04555,54196
ZCTA5 04556,58234
ZCTA5 04558,84688
ZCTA5 04562,62024
ZCTA5 04563,50050
ZCTA5 04564,55521
ZCTA5 04568,52188
ZCTA5 04570,0
ZCTA5 04571,54038
ZCTA5 04572,46086
ZCTA5 04573,59821
ZCTA5 04574,44444
ZCTA5 04575,104583
ZCTA5 04576,58365
ZCTA5 04578,52863
ZCTA5 04579,68281
ZCTA5 04605,51456
ZCTA5 04606,42946
ZCTA5 04607,46528
ZCTA5 04609,49227
ZCTA5 04611,37813
ZCTA5 04612,51000
ZCTA5 04613,44583
ZCTA5 04614,51375
ZCTA5 04616,47813
ZCTA5 04617,67917
ZCTA5 04619,32885
ZCTA5 04622,40288
ZCTA5 04623,46181
ZCTA5 04624,42917
ZCTA5 04625,48750
ZCTA5 04626,48625
ZCTA5 04627,43500
ZCTA5 04628,44500
ZCTA5 04629,0
ZCTA5 04630,40917
ZCTA5 04631,33836
ZCTA5 04634,40523
ZCTA5 04635,64750
ZCTA5 04637,42500
ZCTA5 04640,41147
ZCTA5 04642,82917
ZCTA5 04643,37750
ZCTA5 04644,0
ZCTA5 04645,36250
ZCTA5 04646,88750
ZCTA5 04648,35313
ZCTA5 04649,36923
ZCTA5 04650,0
ZCTA5 04652,34018
ZCTA5 04653,42917
ZCTA5 04654,39301
ZCTA5 04655,53000
ZCTA5 04657,50000
ZCTA5 04658,35833
ZCTA5 04660,77125
ZCTA5 04662,52436
ZCTA5 04664,46250
ZCTA5 04666,38594
ZCTA5 04667,39300
ZCTA5 04668,27390
ZCTA5 04669,75750
ZCTA5 04671,56923
ZCTA5 04673,39583
ZCTA5 04674,72639
ZCTA5 04675,68594
ZCTA5 04676,47083
ZCTA5 04677,52500
ZCTA5 04679,54716
ZCTA5 04680,37313
ZCTA5 04681,38563
ZCTA5 04683,43958
ZCTA5 04684,65074
ZCTA5 04685,55750
ZCTA5 04686,26786
ZCTA5 04691,53571
ZCTA5 04693,39926
ZCTA5 04694,45882
ZCTA5 04730,38779
ZCTA5 04732,38911
ZCTA5 04733,50625
ZCTA5 04734,46307
ZCTA5 04735,37232
ZCTA5 04736,36115
ZCTA5 04739,31513
ZCTA5 04740,36875
ZCTA5 04741,0
ZCTA5 04742,35208
ZCTA5 04743,39344
ZCTA5 04745,42500
ZCTA5 04746,31042
ZCTA5 04747,37944
ZCTA5 04750,38056
ZCTA5 04756,38621
ZCTA5 04757,51036
ZCTA5 04758,38967
ZCTA5 04760,36513
ZCTA5 04761,47500
ZCTA5 04762,42500
ZCTA5 04763,36000
ZCTA5 04764,39688
ZCTA5 04765,32813
ZCTA5 04766,46563
ZCTA5 04768,45750
ZCTA5 04769,36789
ZCTA5 04772,31848
ZCTA5 04773,51696
ZCTA5 04774,26319
ZCTA5 04776,40987
ZCTA5 04777,30714
ZCTA5 04779,36000
ZCTA5 04780,45750
ZCTA5 04781,38625
ZCTA5 04783,37500
ZCTA5 04785,29464
ZCTA5 04786,46635
ZCTA5 04787,41500
ZCTA5 04841,40987
ZCTA5 04843,54682
ZCTA5 04847,57083
ZCTA5 04848,59063
ZCTA5 04849,53512
ZCTA5 04851,0
ZCTA5 04852,0
ZCTA5 04853,56838
ZCTA5 04854,55300
ZCTA5 04855,78214
ZCTA5 04856,72679
ZCTA5 04858,53229
ZCTA5 04859,42102
ZCTA5 04860,57614
ZCTA5 04861,47969
ZCTA5 04862,53698
ZCTA5 04863,56563
ZCTA5 04864,58617
ZCTA5 04901,37189
ZCTA5 04910,46111
ZCTA5 04911,37188
ZCTA5 04912,33750
ZCTA5 04915,41218
ZCTA5 04917,70595
ZCTA5 04918,29958
ZCTA5 04920,32875
ZCTA5 04921,34699
ZCTA5 04922,35114
ZCTA5 04923,31172
ZCTA5 04924,44712
ZCTA5 04925,42250
ZCTA5 04926,0
ZCTA5 04927,48234
ZCTA5 04928,36444
ZCTA5 04929,37981
ZCTA5 04930,31325
ZCTA5 04932,49625
ZCTA5 04933,0
ZCTA5 04936,42917
ZCTA5 04937,45921
ZCTA5 04938,38939
ZCTA5 04939,45395
ZCTA5 04940,0
ZCTA5 04941,47115
ZCTA5 04942,29338
ZCTA5 04943,29853
ZCTA5 04944,0
ZCTA5 04945,36111
ZCTA5 04947,50588
ZCTA5 04949,33900
ZCTA5 04950,38517
ZCTA5 04951,40500
ZCTA5 04952,46420
ZCTA5 04953,40461
ZCTA5 04955,46971
ZCTA5 04956,37917
ZCTA5 04957,47432
ZCTA5 04958,46774
ZCTA5 04961,40972
ZCTA5 04962,64583
ZCTA5 04963,48817
ZCTA5 04964,41607
ZCTA5 04965,42093
ZCTA5 04966,40833
ZCTA5 04967,46395
ZCTA5 04969,51083
ZCTA5 04970,45313
ZCTA5 04971,51359
ZCTA5 04973,48598
ZCTA5 04974,33720
ZCTA5 04975,0
ZCTA5 04976,32609
ZCTA5 04978,58029
ZCTA5 04979,52875
ZCTA5 04981,50370
ZCTA5 04982,40417
ZCTA5 04983,34474
ZCTA5 04984,37500
ZCTA5 04985,0
ZCTA5 04986,43819
ZCTA5 04987,36563
ZCTA5 04988,40625
ZCTA5 04989,54375
ZCTA5 04992,0
ZCTA5 05001,59826
ZCTA5 05031,60875
ZCTA5 05032,54238
ZCTA5 05033,50216
ZCTA5 05034,74922
ZCTA5 05035,52188
ZCTA5 05036,59659
ZCTA5 05037,74167
ZCTA5 05038,49500
ZCTA5 05039,53229
ZCTA5 05040,65833
ZCTA5 05041,63242
ZCTA5 05042,56667
ZCTA5 05043,65278
ZCTA5 05045,63276
ZCTA5 05046,49625
ZCTA5 05048,52969
ZCTA5 05050,0
ZCTA5 05051,50288
ZCTA5 05052,51667
ZCTA5 05053,103250
ZCTA5 05055,105217
ZCTA5 05056,55000
ZCTA5 05058,55536
ZCTA5 05059,80054
ZCTA5 05060,46698
ZCTA5 05061,60304
ZCTA5 05062,50185
ZCTA5 05065,64375
ZCTA5 05067,80000
ZCTA5 05068,48833
ZCTA5 05069,67813
ZCTA5 05070,85500
ZCTA5 05071,0
ZCTA5 05072,69583
ZCTA5 05075,84167
ZCTA5 05076,48875
ZCTA5 05077,57083
ZCTA5 05079,55813
ZCTA5 05081,27031
ZCTA5 05083,35357
ZCTA5 05084,57039
ZCTA5 05086,44821
ZCTA5 05089,48654
ZCTA5 05091,75858
ZCTA5 05101,38094
ZCTA5 05141,0
ZCTA5 05142,48125
ZCTA5 05143,47238
ZCTA5 05146,50978
ZCTA5 05148,59333
ZCTA5 05149,45903
ZCTA5 05150,16212
ZCTA5 05151,56389
ZCTA5 05152,71364
ZCTA5 05153,49659
ZCTA5 05154,38438
ZCTA5 05155,40089
ZCTA5 05156,47488
ZCTA5 05158,48667
ZCTA5 05161,66471
ZCTA5 05201,43497
ZCTA5 05250,55083
ZCTA5 05251,72222
ZCTA5 05252,52917
ZCTA5 05253,81080
ZCTA5 05254,85313
ZCTA5 05255,43987
ZCTA5 05257,61016
ZCTA5 05260,69722
ZCTA5 05261,56549
ZCTA5 05262,63068
ZCTA5 05301,50789
ZCTA5 05340,50000
ZCTA5 05341,50481
ZCTA5 05342,50750
ZCTA5 05343,52308
ZCTA5 05345,53491
ZCTA5 05346,56398
ZCTA5 05350,35521
ZCTA5 05352,62361
ZCTA5 05353,61818
ZCTA5 05354,59432
ZCTA5 05355,42500
ZCTA5 05356,42448
ZCTA5 05358,59231
ZCTA5 05359,55313
ZCTA5 05360,68750
ZCTA5 05361,53750
ZCTA5 05362,95781
ZCTA5 05363,52292
ZCTA5 05401,41714
ZCTA5 05403,66944
ZCTA5 05404,49596
ZCTA5 05405,0
ZCTA5 05408,65246
ZCTA5 05439,0
ZCTA5 05440,55652
ZCTA5 05441,64250
ZCTA5 05442,52500
ZCTA5 05443,64190
ZCTA5 05444,67639
ZCTA5 05445,123783
ZCTA5 05446,67958
ZCTA5 05447,32375
ZCTA5 05448,69722
ZCTA5 05450,53690
ZCTA5 05452,74122
ZCTA5 05454,73151
ZCTA5 05455,80455
ZCTA5 05456,64926
ZCTA5 05457,67031
ZCTA5 05458,64451
ZCTA5 05459,47100
ZCTA5 05461,60809
ZCTA5 05462,78802
ZCTA5 05463,49018
ZCTA5 05464,69667
ZCTA5 05465,94033
ZCTA5 05468,73475
ZCTA5 05471,42000
ZCTA5 05472,66394
ZCTA5 05473,76750
ZCTA5 05474,71250
ZCTA5 05476,47738
ZCTA5 05477,74302
ZCTA5 05478,52618
ZCTA5 05481,0
ZCTA5 05482,98538
ZCTA5 05483,66875
ZCTA5 05485,58750
ZCTA5 05486,76161
ZCTA5 05487,65388
ZCTA5 05488,55013
ZCTA5 05489,93533
ZCTA5 05491,61339
ZCTA5 05492,64722
ZCTA5 05494,86429
ZCTA5 05495,76116
ZCTA5 05602,62825
ZCTA5 05640,0
ZCTA5 05641,46839
ZCTA5 05647,40750
ZCTA5 05648,72679
ZCTA5 05649,79375
ZCTA5 05650,63958
ZCTA5 05651,58750
ZCTA5 05652,54531
ZCTA5 05653,42059
ZCTA5 05654,41845
ZCTA5 05655,54211
ZCTA5 05656,37479
ZCTA5 05657,101429
ZCTA5 05658,51838
ZCTA5 05660,76607
ZCTA5 05661,46054
ZCTA5 05663,70141
ZCTA5 05664,0
ZCTA5 05667,54554
ZCTA5 05669,50625
ZCTA5 05672,61250
ZCTA5 05673,73550
ZCTA5 05674,63500
ZCTA5 05675,53250
ZCTA5 05676,60094
ZCTA5 05677,82855
ZCTA5 05678,0
ZCTA5 05679,58000
ZCTA5 05680,56136
ZCTA5 05681,88393
ZCTA5 05682,54866
ZCTA5 05701,43532
ZCTA5 05730,63333
ZCTA5 05732,49844
ZCTA5 05733,52744
ZCTA5 05734,63281
ZCTA5 05735,57500
ZCTA5 05736,34125
ZCTA5 05737,59167
ZCTA5 05738,66958
ZCTA5 05739,60172
ZCTA5 05740,0
ZCTA5 05742,64038
ZCTA5 05743,41518
ZCTA5 05744,55000
ZCTA5 05747,51875
ZCTA5 05748,48750
ZCTA5 05751,60938
ZCTA5 05753,54516
ZCTA5 05757,52679
ZCTA5 05758,63250
ZCTA5 05759,54485
ZCTA5 05760,57308
ZCTA5 05761,52031
ZCTA5 05762,58558
ZCTA5 05763,54968
ZCTA5 05764,44468
ZCTA5 05765,56771
ZCTA5 05766,52250
ZCTA5 05767,46193
ZCTA5 05769,57500
ZCTA5 05770,71667
ZCTA5 05772,54271
ZCTA5 05773,51942
ZCTA5 05774,49375
ZCTA5 05775,34659
ZCTA5 05776,57981
ZCTA5 05777,58214
ZCTA5 05778,51029
ZCTA5 05819,46166
ZCTA5 05820,37386
ZCTA5 05821,61522
ZCTA5 05822,36667
ZCTA5 05824,47188
ZCTA5 05825,62083
ZCTA5 05826,56458
ZCTA5 05827,47500
ZCTA5 05828,55000
ZCTA5 05829,39402
ZCTA5 05830,50948
ZCTA5 05832,59107
ZCTA5 05833,56750
ZCTA5 05836,54896
ZCTA5 05837,42308
ZCTA5 05839,44659
ZCTA5 05841,63839
ZCTA5 05842,45313
ZCTA5 05843,41853
ZCTA5 05845,38611
ZCTA5 05846,35109
ZCTA5 05847,57727
ZCTA5 05850,0
ZCTA5 05851,40629
ZCTA5 05853,37188
ZCTA5 05855,41364
ZCTA5 05857,55568
ZCTA5 05858,48500
ZCTA5 05859,41786
ZCTA5 05860,45000
ZCTA5 05862,49286
ZCTA5 05866,44464
ZCTA5 05867,49583
ZCTA5 05868,39327
ZCTA5 05871,47644
ZCTA5 05872,38594
ZCTA5 05873,56250
ZCTA5 05874,52614
ZCTA5 05875,58611
ZCTA5 05901,45625
ZCTA5 05902,30938
ZCTA5 05903,46071
ZCTA5 05904,20515
ZCTA5 05905,40625
ZCTA5 05906,40673
ZCTA5 05907,47857
ZCTA5 06001,122666
ZCTA5 06002,74107
ZCTA5 06010,61551
ZCTA5 06013,117069
ZCTA5 06016,83300
ZCTA5 06018,73409
ZCTA5 06019,87394
ZCTA5 06020,0
ZCTA5 06021,66071
ZCTA5 06022,0
ZCTA5 06023,89044
ZCTA5 06024,82396
ZCTA5 06026,89449
ZCTA5 06027,81563
ZCTA5 06029,79559
ZCTA5 06031,85878
ZCTA5 06032,97803
ZCTA5 06033,102339
ZCTA5 06035,99359
ZCTA5 06037,96550
ZCTA5 06039,71442
ZCTA5 06040,61193
ZCTA5 06042,73054
ZCTA5 06043,91087
ZCTA5 06051,30955
ZCTA5 06052,63317
ZCTA5 06053,48942
ZCTA5 06057,96633
ZCTA5 06058,74946
ZCTA5 06059,0
ZCTA5 06060,131558
ZCTA5 06061,0
ZCTA5 06062,61907
ZCTA5 06063,106957
ZCTA5 06065,95139
ZCTA5 06066,61190
ZCTA5 06067,81988
ZCTA5 06068,71154
ZCTA5 06069,82500
ZCTA5 06070,110995
ZCTA5 06071,94897
ZCTA5 06073,153519
ZCTA5 06074,100122
ZCTA5 06076,66176
ZCTA5 06078,97434
ZCTA5 06081,71528
ZCTA5 06082,71526
ZCTA5 06084,109157
ZCTA5 06085,94565
ZCTA5 06088,67801
ZCTA5 06089,98594
ZCTA5 06090,143083
ZCTA5 06091,0
ZCTA5 06092,139464
ZCTA5 06093,107963
ZCTA5 06095,82464
ZCTA5 06096,66494
ZCTA5 06098,61113
ZCTA5 06103,83048
ZCTA5 06105,31920
ZCTA5 06106,28529
ZCTA5 06107,117038
ZCTA5 06108,46902
ZCTA5 06109,78371
ZCTA5 06110,64300
ZCTA5 06111,80315
ZCTA5 06112,36145
ZCTA5 06114,34410
ZCTA5 06117,118773
ZCTA5 06118,52729
ZCTA5 06119,80884
ZCTA5 06120,24080
ZCTA5 06160,0
ZCTA5 06226,32849
ZCTA5 06231,113922
ZCTA5 06232,100724
ZCTA5 06234,74327
ZCTA5 06235,88031
ZCTA5 06237,92981
ZCTA5 06238,88967
ZCTA5 06239,52530
ZCTA5 06241,70489
ZCTA5 06242,80469
ZCTA5 06243,0
ZCTA5 06247,74436
ZCTA5 06248,108529
ZCTA5 06249,88125
ZCTA5 06250,81860
ZCTA5 06254,93438
ZCTA5 06255,62398
ZCTA5 06256,54057
ZCTA5 06259,87244
ZCTA5 06260,52449
ZCTA5 06262,57889
ZCTA5 06263,43427
ZCTA5 06264,84063
ZCTA5 06266,56420
ZCTA5 06268,51398
ZCTA5 06269,0
ZCTA5 06277,76867
ZCTA5 06278,77619
ZCTA5 06279,72237
ZCTA5 06280,62542
ZCTA5 06281,91582
ZCTA5 06282,50288
ZCTA5 06320,35400
ZCTA5 06330,67083
ZCTA5 06331,81496
ZCTA5 06332,0
ZCTA5 06333,112500
ZCTA5 06334,84138
ZCTA5 06335,91152
ZCTA5 06336,0
ZCTA5 06339,80725
ZCTA5 06340,60649
ZCTA5 06350,72604
ZCTA5 06351,65904
ZCTA5 06353,0
ZCTA5 06354,60344
ZCTA5 06355,88533
ZCTA5 06357,75466
ZCTA5 06359,72880
ZCTA5 06360,52275
ZCTA5 06365,69439
ZCTA5 06370,90610
ZCTA5 06371,87904
ZCTA5 06373,38869
ZCTA5 06374,68205
ZCTA5 06375,89677
ZCTA5 06376,0
ZCTA5 06377,71958
ZCTA5 06378,96100
ZCTA5 06379,64267
ZCTA5 06380,43084
ZCTA5 06382,61044
ZCTA5 06384,74310
ZCTA5 06385,75702
ZCTA5 06387,36029
ZCTA5 06389,0
ZCTA5 06390,152652
ZCTA5 06401,43336
ZCTA5 06403,84570
ZCTA5 06405,71678
ZCTA5 06409,0
ZCTA5 06410,108432
ZCTA5 06412,76648
ZCTA5 06413,73804
ZCTA5 06414,94167
ZCTA5 06415,98787
ZCTA5 06416,83739
ZCTA5 06417,69861
ZCTA5 06418,55398
ZCTA5 06419,103295
ZCTA5 06420,105000
ZCTA5 06422,114491
ZCTA5 06423,79318
ZCTA5 06424,96146
ZCTA5 06426,100536
ZCTA5 06437,102199
ZCTA5 06438,88432
ZCTA5 06441,105526
ZCTA5 06442,76739
ZCTA5 06443,105673
ZCTA5 06444,0
ZCTA5 06447,103276
ZCTA5 06450,58361
ZCTA5 06451,51926
ZCTA5 06455,109706
ZCTA5 06456,0
ZCTA5 06457,63828
ZCTA5 06460,80776
ZCTA5 06461,85417
ZCTA5 06467,104750
ZCTA5 06468,113333
ZCTA5 06469,81615
ZCTA5 06470,113158
ZCTA5 06471,84385
ZCTA5 06472,85929
ZCTA5 06473,94344
ZCTA5 06475,75237
ZCTA5 06477,106475
ZCTA5 06478,99311
ZCTA5 06479,89200
ZCTA5 06480,81589
ZCTA5 06481,69464
ZCTA5 06482,105426
ZCTA5 06483,79734
ZCTA5 06484,87277
ZCTA5 06488,85068
ZCTA5 06489,87001
ZCTA5 06492,75997
ZCTA5 06498,93309
ZCTA5 06510,50761
ZCTA5 06511,38224
ZCTA5 06512,60522
ZCTA5 06513,37641
ZCTA5 06514,70013
ZCTA5 06515,51125
ZCTA5 06516,50831
ZCTA5 06517,80113
ZCTA5 06518,71549
ZCTA5 06519,24692
ZCTA5 06524,106058
ZCTA5 06525,136786
ZCTA5 06604,32851
ZCTA5 06605,43501
ZCTA5 06606,53742
ZCTA5 06607,37209
ZCTA5 06608,31957
ZCTA5 06610,42963
ZCTA5 06611,112674
ZCTA5 06612,133356
ZCTA5 06614,78331
ZCTA5 06615,53617
ZCTA5 06702,11755
ZCTA5 06704,35763
ZCTA5 06705,43964
ZCTA5 06706,39462
ZCTA5 06708,50182
ZCTA5 06710,27520
ZCTA5 06712,103659
ZCTA5 06716,83828
ZCTA5 06750,59750
ZCTA5 06751,86694
ZCTA5 06752,103393
ZCTA5 06754,91750
ZCTA5 06755,93452
ZCTA5 06756,93990
ZCTA5 06757,54828
ZCTA5 06758,91500
ZCTA5 06759,82829
ZCTA5 06762,103333
ZCTA5 06763,81484
ZCTA5 06770,59522
ZCTA5 06776,81404
ZCTA5 06777,84539
ZCTA5 06778,80976
ZCTA5 06779,63849
ZCTA5 06782,79038
ZCTA5 06783,110625
ZCTA5 06784,110139
ZCTA5 06785,95952
ZCTA5 06786,65804
ZCTA5 06787,65562
ZCTA5 06790,58510
ZCTA5 06791,93770
ZCTA5 06793,80170
ZCTA5 06794,87917
ZCTA5 06795,95676
ZCTA5 06796,78125
ZCTA5 06798,79387
ZCTA5 06801,94375
ZCTA5 06804,106449
ZCTA5 06807,140238
ZCTA5 06810,56110
ZCTA5 06811,87904
ZCTA5 06812,101392
ZCTA5 06820,208125
ZCTA5 06824,133185
ZCTA5 06825,105022
ZCTA5 06830,104164
ZCTA5 06831,140820
ZCTA5 06840,176601
ZCTA5 06850,85803
ZCTA5 06851,93145
ZCTA5 06853,145804
ZCTA5 06854,64620
ZCTA5 06855,88106
ZCTA5 06856,0
ZCTA5 06870,209375
ZCTA5 06877,145239
ZCTA5 06878,203359
ZCTA5 06880,165688
ZCTA5 06883,218152
ZCTA5 06890,170644
ZCTA5 06896,129286
ZCTA5 06897,180147
ZCTA5 06901,64543
ZCTA5 06902,68881
ZCTA5 06903,203641
ZCTA5 06905,110412
ZCTA5 06906,68316
ZCTA5 06907,85351
ZCTA5 07001,64821
ZCTA5 07002,54862
ZCTA5 07003,72881
ZCTA5 07004,100313
ZCTA5 07005,104838
ZCTA5 07006,106519
ZCTA5 07008,67776
ZCTA5 07009,110125
ZCTA5 07010,60616
ZCTA5 07011,55432
ZCTA5 07012,83472
ZCTA5 07013,86002
ZCTA5 07014,100449
ZCTA5 07016,116851
ZCTA5 07017,39031
ZCTA5 07018,38143
ZCTA5 07020,102355
ZCTA5 07021,173750
ZCTA5 07022,54177
ZCTA5 07023,119383
ZCTA5 07024,75498
ZCTA5 07026,48263
ZCTA5 07027,74521
ZCTA5 07028,170429
ZCTA5 07029,58320
ZCTA5 07030,118479
ZCTA5 07031,76698
ZCTA5 07032,61510
ZCTA5 07033,101250
ZCTA5 07034,86948
ZCTA5 07035,84736
ZCTA5 07036,63861
ZCTA5 07039,145916
ZCTA5 07040,115738
ZCTA5 07041,101990
ZCTA5 07042,85917
ZCTA5 07043,188188
ZCTA5 07044,104786
ZCTA5 07045,139969
ZCTA5 07046,162206
ZCTA5 07047,56129
ZCTA5 07050,35742
ZCTA5 07052,92479
ZCTA5 07054,83936
ZCTA5 07055,33904
ZCTA5 07057,57813
ZCTA5 07058,111531
ZCTA5 07059,139181
ZCTA5 07060,57470
ZCTA5 07062,66774
ZCTA5 07063,75015
ZCTA5 07064,77094
ZCTA5 07065,66439
ZCTA5 07066,85273
ZCTA5 07067,100907
ZCTA5 07068,96250
ZCTA5 07069,122917
ZCTA5 07070,87587
ZCTA5 07071,70099
ZCTA5 07072,84268
ZCTA5 07073,76771
ZCTA5 07074,53462
ZCTA5 07075,100169
ZCTA5 07076,110591
ZCTA5 07077,78857
ZCTA5 07078,250000
ZCTA5 07079,115770
ZCTA5 07080,91691
ZCTA5 07081,101416
ZCTA5 07082,122458
ZCTA5 07083,80474
ZCTA5 07086,83447
ZCTA5 07087,42546
ZCTA5 07088,51802
ZCTA5 07090,149988
ZCTA5 07092,122500
ZCTA5 07093,50972
ZCTA5 07094,94160
ZCTA5 07095,80523
ZCTA5 07102,23797
ZCTA5 07103,27652
ZCTA5 07104,33204
ZCTA5 07105,44096
ZCTA5 07106,35217
ZCTA5 07107,30685
ZCTA5 07108,25323
ZCTA5 07109,64869
ZCTA5 07110,89452
ZCTA5 07111,37538
ZCTA5 07112,34625
ZCTA5 07114,22196
ZCTA5 07201,43130
ZCTA5 07202,42503
ZCTA5 07203,46118
ZCTA5 07204,66168
ZCTA5 07205,61955
ZCTA5 07206,44058
ZCTA5 07208,46558
ZCTA5 07302,108888
ZCTA5 07304,45088
ZCTA5 07305,46652
ZCTA5 07306,49540
ZCTA5 07307,56983
ZCTA5 07310,134951
ZCTA5 07311,201920
ZCTA5 07401,151641
ZCTA5 07403,77540
ZCTA5 07405,110890
ZCTA5 07407,73837
ZCTA5 07410,102716
ZCTA5 07416,57875
ZCTA5 07417,160000
ZCTA5 07418,99688
ZCTA5 07419,85458
ZCTA5 07420,76627
ZCTA5 07421,94375
ZCTA5 07422,88000
ZCTA5 07423,163988
ZCTA5 07424,75125
ZCTA5 07430,106875
ZCTA5 07432,99436
ZCTA5 07435,124853
ZCTA5 07436,112917
ZCTA5 07438,101299
ZCTA5 07439,81932
ZCTA5 07440,95795
ZCTA5 07442,91604
ZCTA5 07444,81738
ZCTA5 07446,133413
ZCTA5 07450,144918
ZCTA5 07452,159247
ZCTA5 07456,114563
ZCTA5 07457,97045
ZCTA5 07458,166398
ZCTA5 07460,95156
ZCTA5 07461,84596
ZCTA5 07462,86003
ZCTA5 07463,110089
ZCTA5 07465,84308
ZCTA5 07470,107320
ZCTA5 07480,105938
ZCTA5 07481,143750
ZCTA5 07495,0
ZCTA5 07501,25379
ZCTA5 07502,54840
ZCTA5 07503,34867
ZCTA5 07504,50203
ZCTA5 07505,28426
ZCTA5 07506,89472
ZCTA5 07508,75578
ZCTA5 07512,96573
ZCTA5 07513,40645
ZCTA5 07514,36880
ZCTA5 07522,28785
ZCTA5 07524,32701
ZCTA5 07601,56222
ZCTA5 07603,78059
ZCTA5 07604,82870
ZCTA5 07605,88401
ZCTA5 07606,66023
ZCTA5 07607,86155
ZCTA5 07608,31250
ZCTA5 07620,113750
ZCTA5 07621,81042
ZCTA5 07624,128807
ZCTA5 07626,117164
ZCTA5 07627,150139
ZCTA5 07628,96395
ZCTA5 07630,109613
ZCTA5 07631,77204
ZCTA5 07632,132165
ZCTA5 07640,136313
ZCTA5 07641,168371
ZCTA5 07642,118138
ZCTA5 07643,62543
ZCTA5 07644,53807
ZCTA5 07645,111436
ZCTA5 07646,80709
ZCTA5 07647,90647
ZCTA5 07648,112031
ZCTA5 07649,145761
ZCTA5 07650,63194
ZCTA5 07652,101793
ZCTA5 07656,103700
ZCTA5 07657,70461
ZCTA5 07660,64980
ZCTA5 07661,111250
ZCTA5 07662,76354
ZCTA5 07663,93373
ZCTA5 07666,101128
ZCTA5 07670,144353
ZCTA5 07675,115177
